date,KORFBEV,KORWHLS,KORMCMP,KORELEC,KORCNST,KORMACH,KOROCOINF,KOEMPTOTO,KOHWRWEMP,KOWRCDURE,KOCONPRCF,KOEQUIPTE,KOWRCCNSE,KOIMPCONA
2007-06-30,,,,,,,0.146735169,0.14878741,0.582812117,-1.754430965,0.0,-0.995033085,-1.557002438,-7.735640748
2007-07-06,0.077580413,0.019968014,0.10324977,0.111771703,0.05123344,0.058608528,,,,,,,,
2007-07-13,0.051797471,0.064021139,0.135631059,0.140516174,0.122636661,0.099303536,,,,,,,,
2007-07-20,0.098559621,0.117344668,0.119916946,0.108693276,0.18078391,0.094266842,,,,,,,,
2007-07-27,0.078813002,0.081081785,0.070089622,0.031577859,0.100792768,0.056366852,,,,,,,,
2007-07-31,,,,,,,0.438918042,0.008495455,-2.964264292,-0.221484033,0.371866813,-2.898753687,-0.71582267,6.072634567
2007-08-03,0.029031917,0.027230575,0.038359091,0.011361301,0.095462251,0.037674989,,,,,,,,
2007-08-10,-0.016709286,-0.01976357,-0.049334868,-0.043817793,0.00324777,-0.0463787,,,,,,,,
2007-08-17,-0.169525085,-0.206276499,-0.189850715,-0.137613438,-0.246754061,-0.281050787,,,,,,,,
2007-08-24,-0.077159223,-0.089320778,-0.070517012,-0.062265086,-0.046202915,-0.117910151,,,,,,,,
2007-08-31,-0.008104787,0.000739,0.007038027,-0.016980298,0.026079575,-0.015625807,0.436999967,-0.004247637,1.189471405,2.625971458,0.10234106,4.598511324,1.142869582,5.448651961
2007-09-07,0.000604,0.038364523,0.024774326,-0.042799569,0.030724918,-0.036847835,,,,,,,,
2007-09-14,0.080595021,0.126988196,0.087551418,-0.036532775,0.152248538,0.090759385,,,,,,,,
2007-09-21,0.110870003,0.133581857,0.128065582,-0.030109694,0.191697956,0.19615681,,,,,,,,
2007-09-28,0.004313456,0.068239029,0.07411535,0.012078488,0.046822742,0.077830571,,,,,,,,
2007-09-30,,,,,,,0.145243308,0.110379973,0.82711746,-0.432901109,0.573725039,-7.887298009,1.969121289,-10.09069088
2007-10-05,0.036583114,0.038907986,0.055141431,-0.002220871,0.094003583,0.109893315,,,,,,,,
2007-10-12,0.047091902,0.093347336,0.072291914,0.025355811,0.08638952,0.246349028,,,,,,,,
2007-10-19,0.015167079,0.068047661,0.022752066,0.004010911,0.048264886,0.162706886,,,,,,,,
2007-10-26,0.058272101,0.107705616,0.029923866,-0.00743444,0.08825901,0.272007574,,,,,,,,
2007-10-31,,,,,,,0.578872818,0.250026616,0.173340245,-2.860481058,0.177822986,6.187540372,-0.278940209,23.44195418
2007-11-02,0.104073791,0.0996815,0.02456431,-0.022271065,0.004957421,0.306230851,,,,,,,,
2007-11-09,0.053365205,0.028125974,-0.002955978,0.007588717,-0.060686859,0.112788387,,,,,,,,
2007-11-16,-0.041217328,-0.023510918,-0.037741821,0.022614458,-0.114395652,-0.025829492,,,,,,,,
2007-11-23,-0.141493833,-0.167091699,-0.106407665,-0.001669026,-0.239544082,-0.193017526,,,,,,,,
2007-11-30,-0.096153961,-0.097862951,-0.052198081,0.026003071,-0.115169811,-0.161423128,0.431966114,0.266289229,0.421821471,1.330396563,0.0,5.826890812,0.139567364,-0.926074629
2007-12-07,-0.115564853,-0.090215193,-0.031849418,0.065409528,-0.054458696,-0.170581663,,,,,,,,
2007-12-14,-0.100738162,-0.058401864,-0.040708252,0.007932682,-0.005597552,-0.151074205,,,,,,,,
2007-12-21,-0.009934929,0.015394216,-0.008454498,-0.01119946,0.05556635,-0.055996698,,,,,,,,
2007-12-28,0.02271652,0.0621,0.008546968,-0.000794,0.086640338,-0.0346,,,,,,,,
2007-12-31,,,,,,,0.858374369,0.160276722,0.719380711,1.746769304,0.379987791,2.133414247,0.971555179,-10.15358015
2008-01-04,-0.000994,-0.01395167,-0.054411867,-0.070372809,0.097103521,-0.052855582,,,,,,,,
2008-01-11,-0.001357904,-0.062787009,-0.086429995,-0.11917066,0.004280437,-0.018332424,,,,,,,,
2008-01-18,-0.031951888,-0.131857673,-0.089687836,-0.036308784,-0.081137698,-0.050429907,,,,,,,,
2008-01-25,-0.077442648,-0.166171297,-0.0915183,-0.023103387,-0.152087408,-0.108551078,,,,,,,,
2008-01-31,,,,,,,0.568183347,0.23573003,-0.710811888,5.2699232,0.466671718,-3.76388515,0.688233962,7.907363126
2008-02-01,-0.145433153,-0.195810589,-0.123588947,-0.012315239,-0.326761599,-0.249736503,,,,,,,,
2008-02-08,-0.105162825,-0.119285739,-0.053004592,0.065364203,-0.209441027,-0.152901884,,,,,,,,
2008-02-15,-0.062963289,-0.066808704,-0.004632135,0.049669928,-0.115620771,-0.015298139,,,,,,,,
2008-02-22,-0.030107539,-0.021893504,0.004817425,0.01940753,-0.001997617,0.085029397,,,,,,,,
2008-02-29,0.017168036,0.011841974,0.049315801,0.010952298,0.109728319,0.202133575,0.28288562,-0.033641716,-0.083676272,-3.553142838,0.376790197,-1.101939525,-1.242252,-11.48528684
2008-03-07,-0.024843571,-0.000969,0.024116557,-0.009607234,0.058069172,0.152807767,,,,,,,,
2008-03-14,-0.066856934,-0.02778458,-0.049094068,-0.032404833,-0.078929154,0.010546821,,,,,,,,
2008-03-21,-0.112647565,-0.008290966,-0.007870988,0.057006587,-0.069470837,-0.024463741,,,,,,,,
2008-03-28,-0.068399485,0.035330378,0.016051409,0.088189433,-0.038221036,0.009716193,,,,,,,,
2008-03-31,,,,,,,0.282087634,-0.008412198,-0.013174199,7.380397458,0.935810685,-0.834497193,1.242252,12.6423928
2008-04-04,-0.034305301,0.052643596,0.049530533,0.138217854,0.011565359,-0.023726314,,,,,,,,
2008-04-11,0.01469666,0.079129558,0.092779594,0.167521386,0.090754136,-0.015683795,,,,,,,,
2008-04-18,0.046767569,0.097121555,0.083411934,0.120273326,0.090082213,-0.033065377,,,,,,,,
2008-04-25,0.078354569,0.076933956,0.085694608,0.10171959,0.032119627,-0.062311113,,,,,,,,
2008-04-30,,,,,,,-0.14094435,0.029439596,-0.181429693,-0.396040122,0.544960477,3.566907621,0.410678195,13.51520814
2008-05-02,0.05053704,0.045462536,0.065072931,0.103201723,-0.009473789,-0.081611926,,,,,,,,
2008-05-09,0.021838694,0.002409187,0.049265327,0.054449888,-0.081085085,0.006059958,,,,,,,,
2008-05-16,0.049784557,-0.012018438,0.091196243,0.097424195,-0.024331419,0.048595202,,,,,,,,
2008-05-23,0.039647709,-0.037789813,0.044821944,0.024768843,-0.055013553,0.084453377,,,,,,,,
2008-05-30,0.04191978,-0.010609221,0.035174138,0.026521455,-0.025764295,0.090443412,,,,,,,,
2008-05-31,,,,,,,0.14094435,-0.004205126,-4.013965758,-2.613214028,0.824163592,-3.706670047,-1.23712918,-15.53835736
2008-06-06,0.05292527,-0.006266808,0.018700841,-0.01550012,-0.039537744,0.077234996,,,,,,,,
2008-06-13,0.019472762,-0.02796972,-0.056793884,-0.075774188,-0.033459232,-0.02033665,,,,,,,,
2008-06-20,-0.010102088,-0.058796303,-0.068501467,-0.093259673,-0.077570288,-0.090913429,,,,,,,,
2008-06-27,-0.002114458,-0.086177204,-0.090399592,-0.117654817,-0.113514435,-0.136965486,,,,,,,,
2008-06-30,,,,,,,-0.282087634,0.033636058,2.408610213,-9.836984563,0.635000302,-0.420463128,-3.805956182,-3.009723157
2008-07-04,-0.102857383,-0.140407657,-0.169590506,-0.179230123,-0.222979574,-0.298214743,,,,,,,,
2008-07-11,-0.091415856,-0.151343146,-0.143861433,-0.202707265,-0.207209195,-0.206811888,,,,,,,,
2008-07-18,-0.09970028,-0.151788888,-0.134545232,-0.170313627,-0.321196101,-0.177360388,,,,,,,,
2008-07-25,-0.076584065,-0.057103304,-0.07291552,-0.13252047,-0.1223028,-0.059477846,,,,,,,,
2008-07-31,,,,,,,0.0,0.042029169,2.094271823,4.611135196,0.727716977,2.222313678,2.413176008,10.97412946
2008-08-01,-0.029300977,-0.044691359,-0.032496149,-0.11386737,-0.143970829,-0.004310425,,,,,,,,
2008-08-08,0.033704419,-0.009824739,-0.012896478,-0.038601793,-0.06325812,0.039506386,,,,,,,,
2008-08-15,0.041772424,0.017634375,0.00497431,0.014797092,0.033667294,0.015189221,,,,,,,,
2008-08-22,0.009857579,-0.007933931,-0.055829585,-0.045858545,-0.063115084,-0.055478708,,,,,,,,
2008-08-29,-0.035134557,-0.06340249,-0.10441403,-0.095629322,-0.168279234,-0.206833473,,,,,,,,
2008-08-31,,,,,,,0.0,-0.113519321,-2.137379179,-4.386668211,-0.181433373,0.0,0.559442019,-4.986729909
2008-09-05,-0.107459753,-0.085499003,-0.137557009,-0.114245978,-0.153586321,-0.245584944,,,,,,,,
2008-09-12,-0.104866956,-0.033143902,-0.07903689,-0.073430564,-0.046370614,-0.145314277,,,,,,,,
2008-09-19,-0.130411693,-0.053361356,-0.043466331,-0.031548326,-0.034831664,-0.134302657,,,,,,,,
2008-09-26,-0.072588407,-0.030762671,0.01459018,0.027662824,0.037670221,0.015520917,,,,,,,,
2008-09-30,,,,,,,0.141143284,-0.130496114,-16.47154881,-3.421086192,0.084709874,-5.071509258,-2.114243657,1.194292768
2008-10-03,-0.053885356,-0.030009693,0.004925331,0.034505326,0.01630974,0.026962998,,,,,,,,
2008-10-10,-0.15834564,-0.252362729,-0.125116833,-0.030943118,-0.161290307,-0.302888323,,,,,,,,
2008-10-17,-0.130544552,-0.280972417,-0.214946132,-0.112545794,-0.371093883,-0.384535871,,,,,,,,
2008-10-24,-0.331732671,-0.55149246,-0.479417169,-0.375404327,-0.636423919,-0.692276956,,,,,,,,
2008-10-31,-0.228030144,-0.361704331,-0.229816303,-0.09392634,-0.371098342,-0.44811817,0.14094435,0.101044131,14.94159785,0.46296379,-0.084709874,-0.870832789,-1.434744841,-5.359184499
2008-11-07,-0.139895692,-0.165659526,-0.154036861,-0.10657939,-0.27304011,-0.201607263,,,,,,,,
2008-11-14,-0.030447429,-0.0775,-0.095099172,-0.133703372,-0.136682117,-0.000341,,,,,,,,
2008-11-21,-0.005495649,-0.043889437,-0.016137931,-0.054347302,-0.073803667,0.035368929,,,,,,,,
2008-11-28,0.089906082,0.091877908,0.049938454,0.012710968,0.046916161,0.103002893,,,,,,,,
2008-11-30,,,,,,,-0.564973254,0.142971304,0.348366944,-12.27027388,-0.266699152,-8.993108709,-1.016711736,-24.72446552
2008-12-05,0.021141219,-0.106211205,-0.110946368,-0.189456787,-0.141072241,-0.008030609,,,,,,,,
2008-12-12,0.04341195,-0.046932057,-0.004120971,-0.055141786,0.013841041,0.040642979,,,,,,,,
2008-12-19,0.08933849,0.113756351,0.106525694,0.060796403,0.221230335,0.155797105,,,,,,,,
2008-12-26,0.088113825,0.094118004,0.055520954,-0.014914917,0.17162598,0.105367188,,,,,,,,
2008-12-31,,,,,,,-0.853490245,-0.256653133,-1.092842639,1.811174994,0.0,-4.568494252,0.0,8.744644334
2009-01-02,0.082065928,0.13067138,0.098663355,0.037325645,0.232758561,0.15889977,,,,,,,,
2009-01-09,0.035242751,0.117769971,0.10730726,0.093743665,0.236082248,0.116415326,,,,,,,,
2009-01-16,-0.034673823,-0.021849294,-0.005879731,-0.003811035,0.014060886,-0.003863168,,,,,,,,
2009-01-23,-0.068158943,-0.060500676,-0.04076663,-0.046276608,-0.074249348,0.028484494,,,,,,,,
2009-01-30,-0.049200415,0.006338746,0.031754372,0.06363032,0.019947241,0.088163447,,,,,,,,
2009-01-31,,,,,,,-0.429492428,-0.147557943,0.127303617,5.97192347,0.084936,-12.99603854,1.88002645,-12.89524962
2009-02-06,-0.045067442,-0.009865878,0.067370981,0.114547559,-0.01806479,0.060276025,,,,,,,,
2009-02-13,-0.013169499,0.022962539,0.05962707,0.071864953,0.02094159,0.124547064,,,,,,,,
2009-02-20,-0.070686595,-0.053773321,-0.003872706,0.030878368,-0.044175776,-0.007531008,,,,,,,,
2009-02-27,-0.075164039,-0.105137746,-0.022712807,0.026596024,-0.101183835,-0.096017257,,,,,,,,
2009-02-28,,,,,,,0.0,-0.278845928,-0.086100316,5.177626952,0.725078705,12.32601928,2.54610642,-13.28650961
2009-03-06,-0.117206908,-0.160047425,-0.076223568,-0.017763535,-0.208344316,-0.171703562,,,,,,,,
2009-03-13,-0.076610643,-0.081220954,-0.047782547,0.008824528,-0.139989472,-0.145329719,,,,,,,,
2009-03-20,-0.014582935,0.035091749,0.039827126,0.089028899,0.004667675,-0.031363112,,,,,,,,
2009-03-27,0.076379438,0.141368724,0.157526001,0.209135399,0.139945914,0.147241751,,,,,,,,
2009-03-31,,,,,,,0.429492428,-0.262656368,0.495169374,-2.085823012,0.70790385,-4.996732734,-1.264950106,16.50025213
2009-04-03,0.118237139,0.230989209,0.184226323,0.20555031,0.318697913,0.274894494,,,,,,,,
2009-04-10,0.143230647,0.260915575,0.183659989,0.182541597,0.344459051,0.326079509,,,,,,,,
2009-04-17,0.079824922,0.15572182,0.153405062,0.150376558,0.210529814,0.265098188,,,,,,,,
2009-04-24,0.075263404,0.154098335,0.129030274,0.113414779,0.152817329,0.226998639,,,,,,,,
2009-04-30,,,,,,,0.427655677,0.050890586,-0.100411868,3.90405492,0.262686718,2.270839937,0.282486064,7.609609779
2009-05-01,0.07629938,0.109896994,0.087132217,0.053215033,0.082821791,0.141357659,,,,,,,,
2009-05-08,0.082254567,0.111830301,0.063312956,-0.006920171,0.102732986,0.119544808,,,,,,,,
2009-05-15,0.088015535,0.081964188,0.021574114,-0.032931413,0.081477485,0.020904262,,,,,,,,
2009-05-22,0.079467897,0.080282332,0.007243733,-0.044812125,0.076662428,-0.040434878,,,,,,,,
2009-05-29,0.026747203,0.04709353,0.00609693,-0.022866219,0.030459149,-0.070532486,,,,,,,,
2009-05-31,,,,,,,0.2840911,-0.169736101,-0.066263024,16.56671219,0.0,5.051579014,3.465350208,-9.894553056
2009-06-05,-0.024367965,0.00497896,-0.00181943,0.00611828,0.002667184,-0.092581639,,,,,,,,
2009-06-12,-0.028591407,0.013569058,0.024777669,0.047108697,-0.026407363,-0.094266533,,,,,,,,
2009-06-19,-0.0474,0.002629822,0.000911,0.020524909,-0.0333,-0.085137118,,,,,,,,
2009-06-26,-0.032065418,0.003274676,0.011151765,0.061136642,-0.042569467,-0.105432598,,,,,,,,
2009-06-30,,,,,,,0.98801086,0.921587584,0.197568187,3.007745524,-0.083507312,4.964990864,-0.136332673,17.710768
2009-07-03,-0.015992057,0.036579523,0.012159109,0.057354667,-0.025989518,-0.109069032,,,,,,,,
2009-07-10,0.01031703,0.014376582,0.019103173,0.092157208,-0.093416302,-0.140984638,,,,,,,,
2009-07-17,0.010709073,-0.032578645,0.037656415,0.127905121,-0.075941669,-0.13235624,,,,,,,,
2009-07-24,0.044937564,0.041103527,0.084245724,0.139493324,-0.003509792,-0.013302731,,,,,,,,
2009-07-31,0.054233881,0.050278562,0.1082881,0.1469802,0.047570284,0.052443416,0.420463128,-0.311881232,-0.04667436,-16.46999554,0.357398522,-3.659915245,-2.206986129,-15.84084135
2009-08-07,0.025161267,0.050693248,0.104802989,0.108704876,0.104588578,0.114444216,,,,,,,,
2009-08-14,0.022623514,0.07904718,0.10555734,0.110586617,0.144519658,0.129724567,,,,,,,,
2009-08-21,0.002503625,0.056375773,0.084068794,0.113600383,0.057142317,0.003727889,,,,,,,,
2009-08-28,0.001414059,0.029381646,0.067760743,0.104920772,0.06887166,0.009554467,,,,,,,,
2009-08-31,,,,,,,0.418702635,0.151847507,3.016878986,-1.540184461,0.344275285,-1.141006674,0.417537141,3.492182497
2009-09-04,-0.001102066,0.014310565,0.040401117,0.095393048,-0.022742131,-0.051453704,,,,,,,,
2009-09-11,0.039078365,0.057166389,0.053415861,0.088464351,-0.02753849,-0.030562091,,,,,,,,
2009-09-18,0.066409303,0.091489511,0.068190273,0.061673837,0.020670448,0.072241113,,,,,,,,
2009-09-25,0.092545989,0.063173318,0.059196201,0.031564684,-0.00414991,0.054116812,,,,,,,,
2009-09-30,,,,,,,0.416956824,0.265179572,-2.413827522,13.0755926,0.094764281,16.44024006,2.874941329,17.07543664
2009-10-02,0.065314199,0.056582364,0.00592452,-0.012651963,0.005787498,-0.003552458,,,,,,,,
2009-10-09,0.07640003,0.015558272,-0.005219555,-0.047279086,0.051789199,0.02012769,,,,,,,,
2009-10-16,0.055102164,-0.027437695,-0.039289891,-0.076382795,0.014796332,-0.025240926,,,,,,,,
2009-10-23,0.017974178,-0.019174071,-0.04589839,-0.078107524,0.027269438,-0.041889199,,,,,,,,
2009-10-30,-0.001792278,-0.033281673,-0.062568606,-0.094881942,-0.009236095,-0.063475084,,,,,,,,
2009-10-31,,,,,,,0.553251757,-0.092522506,0.051392896,5.488605448,-0.260818168,-9.475400626,1.739174271,-5.699548105
2009-11-06,-0.002188778,-0.04416966,-0.041903219,-0.067025125,-0.015251564,-0.11247237,,,,,,,,
2009-11-13,-0.01365447,-0.029703727,-0.041932437,-0.061327564,-0.009502922,-0.107418308,,,,,,,,
2009-11-20,0.007488484,0.007386225,-0.010448935,-0.004165546,0.034975396,-0.090200821,,,,,,,,
2009-11-27,0.009995599,-0.030535333,-0.046866182,-0.043556812,-0.05078231,-0.152470702,,,,,,,,
2009-11-30,,,,,,,0.412939334,0.012621747,-0.459193107,-1.671348097,0.166053887,8.356507835,-1.604312484,-3.178023162
2009-12-04,0.043654042,0.027686396,0.040966623,0.053772172,0.00144932,-0.033615043,,,,,,,,
2009-12-11,0.046244698,0.025874861,0.07304406,0.089385644,-0.005372022,0.042271752,,,,,,,,
2009-12-18,0.024636862,0.018978008,0.055893296,0.070196067,-0.03137973,0.034991594,,,,,,,,
2009-12-25,0.037826345,0.037781843,0.093463941,0.100552489,0.010955827,0.145382786,,,,,,,,
2009-12-31,,,,,,,0.137268381,-0.299142821,0.113670022,4.575363419,0.354903957,1.673679236,2.001401027,13.8605949
2010-01-01,0.01531941,0.041565721,0.092470031,0.101807991,0.052930378,0.209111451,,,,,,,,
2010-01-08,-0.003394575,0.024434611,0.04682924,0.057483804,0.029344279,0.215943564,,,,,,,,
2010-01-15,-0.01582887,0.008151681,0.039835933,0.064159527,0.0234957,0.201375176,,,,,,,,
2010-01-22,-0.046996383,0.006399361,0.014376798,0.041068978,-0.006376272,0.191270627,,,,,,,,
2010-01-29,-0.060947847,-0.044738698,-0.055821322,-0.031377941,-0.103882625,0.025328153,,,,,,,,
2010-01-31,,,,,,,0.547196988,-0.071758725,0.33266949,-0.179051077,0.788100297,1.509980646,0.920453573,-10.78037126
2010-02-05,-0.086168737,-0.065208485,-0.079729132,-0.085868072,-0.156926964,-0.027027914,,,,,,,,
2010-02-12,-0.094102468,-0.035741262,-0.07053422,-0.087632575,-0.135482576,-0.052579832,,,,,,,,
2010-02-19,-0.056486168,-0.028394285,-0.062118888,-0.083516961,-0.13709376,-0.057956975,,,,,,,,
2010-02-26,-0.024685509,0.003147879,-0.030259062,-0.07418573,-0.085201983,-0.004714752,,,,,,,,
2010-02-28,,,,,,,0.815221906,0.27830505,-18.0824204,2.652675433,0.198981748,6.717468917,3.47301786,-6.710759355
2010-03-05,0.009029819,0.046543658,0.030927192,0.008017622,0.022929365,0.072741524,,,,,,,,
2010-03-12,0.056339961,0.082072757,0.045341771,0.028657083,0.047346559,0.076284398,,,,,,,,
2010-03-19,0.063566352,0.053165921,0.060418185,0.055096921,0.06967114,0.07693928,,,,,,,,
2010-03-26,0.044003816,0.049825616,0.067951085,0.089323613,0.056283756,0.064973726,,,,,,,,
2010-03-31,,,,,,,0.674311388,0.411817198,15.8164797,-4.826674097,0.210255889,1.265839687,-2.431341774,20.57628232
2010-04-02,0.03486144,0.009827008,0.084765507,0.138122507,0.003354121,0.048606311,,,,,,,,
2010-04-09,0.038401113,-0.018156805,0.071201615,0.118622656,-0.041084818,0.050616503,,,,,,,,
2010-04-16,0.027949667,-0.010474182,0.04635702,0.0873625,-0.081072507,0.028210119,,,,,,,,
2010-04-23,0.015606274,-0.027006078,0.041441262,0.056393227,-0.104415253,0.002646652,,,,,,,,
2010-04-30,0.00387396,-0.049242665,0.03431122,0.040631563,-0.109626312,-0.017436699,0.669794868,0.627066141,0.934377669,-2.97419692,0.39594788,-1.138532223,-0.519481688,2.467876227
2010-05-07,-0.019737757,-0.065576885,-0.031727521,-0.052547468,-0.159203301,-0.11069203,,,,,,,,
2010-05-14,-0.0132,-0.057830795,-0.000489,-0.012975544,-0.14,-0.162107559,,,,,,,,
2010-05-21,-0.005342982,-0.079648868,-0.071980701,-0.087691378,-0.168804627,-0.232588969,,,,,,,,
2010-05-28,-0.001797071,-0.076899937,-0.053404888,-0.06821248,-0.15688279,-0.170090397,,,,,,,,
2010-05-31,,,,,,,0.665338449,0.569304868,-0.045101851,2.423231339,0.10454784,-9.048722338,0.907329621,-2.0994473
2010-06-04,0.035282179,-0.007022013,-0.016763669,-0.021585114,-0.050953975,-0.090921675,,,,,,,,
2010-06-11,0.040125756,0.033461641,-0.004252654,-0.021591573,0.028429507,-0.012235273,,,,,,,,
2010-06-18,0.034738517,0.036935881,0.048467175,0.040800507,0.079853406,0.065264389,,,,,,,,
2010-06-25,0.040471978,0.071570272,0.074860192,0.044037826,0.154149361,0.11729297,,,,,,,,
2010-06-30,,,,,,,0.529101763,-0.182489371,0.391252317,1.098912158,-0.10454784,9.175867937,1.1545991,-2.666060156
2010-07-02,0.017025161,0.05086062,0.011026949,-0.028601083,0.101311525,0.04653844,,,,,,,,
2010-07-09,0.016332845,0.016421833,0.036388001,0.003038626,0.039937836,0.018720524,,,,,,,,
2010-07-16,0.030968841,0.032314858,0.025876001,-0.004878228,0.048363409,0.030951559,,,,,,,,
2010-07-23,0.027821366,0.047688397,0.014892651,-0.023160233,0.028033503,0.047650696,,,,,,,,
2010-07-30,0.02815416,0.060520561,0.03038679,0.002543649,0.009318199,0.047181776,,,,,,,,
2010-07-31,,,,,,,0.394997222,0.348100306,0.352156314,1.086967224,0.197387582,-0.381922807,0.508906951,-1.345442934
2010-08-06,0.022688652,0.09799475,0.04822135,0.001166216,0.033817051,0.045028738,,,,,,,,
2010-08-13,-0.020700798,0.060967961,0.004728409,-0.043184378,0.024237547,0.017760138,,,,,,,,
2010-08-20,-0.028455717,0.053359179,0.018334002,-0.033097019,0.035945572,-0.009626058,,,,,,,,
2010-08-27,-0.048278878,0.009960146,-0.013129639,-0.055293889,0.016483604,-0.094513672,,,,,,,,
2010-08-31,,,,,,,0.131319782,-0.182187123,4.05414128,2.315330497,0.509083594,6.899287149,-0.381437208,6.138647385
2010-09-03,0.002585008,0.061250957,0.008872937,-0.042211345,0.052514519,-0.011540044,,,,,,,,
2010-09-10,0.011778609,0.074790113,0.024837388,-0.029412903,0.073081353,0.027521752,,,,,,,,
2010-09-17,0.031968272,0.058331772,0.043156822,-0.00674614,0.080377597,0.089036461,,,,,,,,
2010-09-24,0.04414713,0.08156212,0.054656653,-0.016005925,0.087700728,0.150970161,,,,,,,,
2010-09-30,,,,,,,-0.131319782,-0.228201663,-3.841051897,5.314017939,0.79315319,-0.238379136,1.517096101,-1.478615305
2010-10-01,0.05012691,0.099686533,0.067991232,0.014560488,0.072054977,0.170616431,,,,,,,,
2010-10-08,0.025387569,0.06786595,0.049532592,-0.002805617,0.114472348,0.174016763,,,,,,,,
2010-10-15,0.02186124,0.0479,0.03899636,-6.83e-05,0.133618582,0.153,,,,,,,,
2010-10-22,-0.001274514,0.035213991,0.037270664,0.028182259,0.062237923,0.108356965,,,,,,,,
2010-10-29,-0.026285554,-0.010933794,0.021316105,-0.010695419,0.051788794,0.10048511,,,,,,,,
2010-10-31,,,,,,,-0.131492458,0.240634062,-0.144691151,-0.838227875,0.0,-0.23894874,-0.755671102,7.262128177
2010-11-05,-0.013150801,-0.005036102,0.046168373,0.015234196,0.043008298,0.052153198,,,,,,,,
2010-11-12,-0.023320565,-0.03153205,0.037111674,0.01009861,-0.049439339,0.012606384,,,,,,,,
2010-11-19,-0.004268913,0.016488166,0.049487989,0.036436575,-0.070993061,-0.032351555,,,,,,,,
2010-11-26,0.000228,0.006788719,0.021238708,0.062722792,-0.040172553,-0.101851538,,,,,,,,
2010-11-30,,,,,,,0.262812241,0.016574128,-0.672035591,0.0,-0.493544761,-3.654487058,1.0062978,2.069396144
2010-12-03,-0.011797755,0.020315908,0.043640556,0.107674843,0.001861523,-0.088436837,,,,,,,,
2010-12-10,-0.010954986,0.012415065,0.042938401,0.127269569,0.010154666,-0.0700717,,,,,,,,
2010-12-17,-0.00956403,0.008490051,0.053836517,0.110561506,0.067406034,-0.003953601,,,,,,,,
2010-12-24,0.011169059,0.017591403,0.0589869,0.066767672,0.033474225,0.032346367,,,,,,,,
2010-12-31,0.029312086,0.0370974,0.060479858,0.063841185,0.061663814,0.104321248,0.654024568,0.384576097,-0.312910055,1.005033585,0.390446063,1.600034135,0.99627225,0.942802244
2011-01-07,0.051104081,0.027125553,0.061089302,0.018346567,0.103420009,0.081675459,,,,,,,,
2011-01-14,0.042107315,0.010937033,0.057692406,0.00634369,0.14408016,0.064494887,,,,,,,,
2011-01-21,0.00084,-0.015054921,0.032204733,0.037946701,0.116502393,-0.010837564,,,,,,,,
2011-01-28,-0.017967896,-0.01855245,0.051653765,0.061399172,0.134336321,-0.016908724,,,,,,,,
2011-01-31,,,,,,,1.166571882,-0.591950399,-0.179879896,5.195973893,1.184928983,-0.244498899,4.837702638,6.789327315
2011-02-04,-0.045091972,-0.040713108,0.017304776,0.037812367,0.028807082,-0.06356784,,,,,,,,
2011-02-11,-0.064455638,-0.10353842,-0.051484938,-0.015676764,-0.093735969,-0.115475892,,,,,,,,
2011-02-18,-0.035481506,-0.050901215,-0.025552678,0.004407249,-0.147509341,-0.114545351,,,,,,,,
2011-02-25,-0.038309705,-0.082351214,-0.052740533,-0.054737136,-0.192529775,-0.135768892,,,,,,,,
2011-02-28,,,,,,,0.0,0.859864744,0.840142589,-5.029445961,0.677279934,-4.891257068,-7.856799866,-19.97232771
2011-03-04,-0.01181395,-0.070890531,-0.033235264,-0.044082078,-0.170913632,-0.111468765,,,,,,,,
2011-03-11,0.012625243,-0.02130883,-0.033272633,-0.085877882,-0.129878494,-0.096110946,,,,,,,,
2011-03-18,-0.000497,-0.036507051,0.009334733,-0.058010237,-0.074233996,-0.060098624,,,,,,,,
2011-03-25,0.059023034,-0.004817999,0.053701989,-0.035335803,0.007886121,0.029490538,,,,,,,,
2011-03-31,,,,,,,0.51413995,0.488637103,-0.500949511,2.789352292,0.392971931,6.710591664,3.390155168,27.21541497
2011-04-01,0.084460937,0.065733009,0.082716951,0.005177855,0.037242381,0.076843139,,,,,,,,
2011-04-08,0.086063193,0.06706412,0.094672711,0.006850051,0.082915224,0.096736878,,,,,,,,
2011-04-15,0.089867258,0.082701586,0.114642397,0.038339426,0.046201219,0.101940976,,,,,,,,
2011-04-22,0.075780841,0.105205707,0.111942152,0.052830678,0.015222924,0.027096612,,,,,,,,
2011-04-29,0.067729421,0.069727887,0.062633467,-0.005359557,0.047214658,-0.024013866,,,,,,,,
2011-04-30,,,,,,,-0.256739551,0.220949353,-0.087367872,-0.975617495,0.100800815,-3.423317164,0.492611834,2.717853993
2011-05-06,0.055724507,0.030592309,0.016376982,-0.009348911,-0.001986724,-0.020577538,,,,,,,,
2011-05-13,0.0205,0.02450096,-0.000701,0.033619577,-0.0542,-0.068312815,,,,,,,,
2011-05-20,0.033117128,0.025783336,-0.028483238,-0.028358255,-0.081761972,-0.079580427,,,,,,,,
2011-05-27,0.007455568,0.02083865,-0.047008976,-0.036315668,-0.076719406,-0.064361192,,,,,,,,
2011-05-31,,,,,,,0.768249617,0.501458539,0.064785412,2.898753687,0.190124757,3.543437299,0.612371785,-3.492279813
